,online_order,book_table,rate,votes,location,rest_type,cost,menu_item
48927,1,0,3.4,4,6,24,450.0,8242
48928,1,0,3.1,129,75,73,300.0,8242
48929,1,0,4.0,856,75,36,650.0,8242
48930,1,0,3.4,15,75,5,400.0,8242
48931,1,0,3.2,393,75,73,450.0,8242
48932,1,0,3.6,710,6,24,600.0,8242
48933,1,0,3.8,137,75,24,400.0,6212
48935,1,0,3.9,266,6,24,950.0,8242
48936,1,0,4.0,365,75,36,650.0,8242
48937,1,0,3.3,55,75,73,200.0,8242
48938,1,0,3.7,25,6,73,400.0,8242
48939,1,0,3.9,78,6,3,500.0,8242
48940,1,0,3.9,101,6,73,200.0,8242
48941,1,0,3.6,12,75,73,150.0,8242
48942,1,0,4.0,88,75,37,400.0,8242
48943,1,0,3.9,72,75,73,200.0,8242
48944,1,0,3.9,155,6,11,200.0,8242
48945,1,0,3.1,27,6,73,300.0,8242
48946,1,0,2.9,107,22,73,300.0,437
48947,1,0,4.0,63,6,73,200.0,444
48948,1,0,4.3,229,75,36,600.0,5587
48949,1,0,3.8,69,55,0,500.0,6484
48950,1,0,3.5,112,75,73,350.0,8242
48951,1,0,4.1,90,75,36,600.0,8242
48952,1,0,4.0,468,6,24,1200.0,8242
48953,1,0,2.9,833,75,24,800.0,8242
48954,1,0,3.4,9,6,73,300.0,8242
48955,1,0,4.2,240,75,73,150.0,8242
48956,1,0,3.6,409,6,24,500.0,230
48957,1,0,3.9,42,6,73,400.0,2878
48958,1,0,4.6,1324,75,7,1500.0,8242
48959,1,0,3.9,79,22,73,300.0,8242
48960,1,0,3.4,6,75,73,400.0,8242
48961,1,0,2.8,122,6,73,400.0,8242
48962,1,0,3.0,93,6,73,400.0,8242
48963,1,0,4.2,506,6,3,500.0,8242
48964,1,0,3.6,57,6,36,400.0,8242
48965,1,0,3.3,8,6,0,250.0,5653
48966,1,0,2.8,70,55,73,500.0,8242
48967,1,0,3.9,100,75,73,500.0,8242
48968,1,0,3.0,54,22,73,500.0,8242
48969,1,0,3.8,33,75,37,200.0,8242
48970,1,1,4.4,139,75,24,700.0,8242
48971,1,0,3.5,29,75,36,300.0,3765
48972,1,0,3.4,7,75,24,550.0,8242
48973,1,0,2.6,22,6,73,400.0,8242
48974,1,0,3.3,36,6,24,800.0,8242
48975,0,0,3.6,33,75,73,300.0,8242
48976,1,0,3.5,237,22,73,400.0,4401
48977,1,0,3.5,32,75,36,400.0,8242
48978,1,0,3.7,10,6,73,250.0,8242
48979,1,0,3.8,19,75,73,400.0,8242
48980,1,0,3.6,14,75,86,500.0,8242
48981,1,0,4.0,109,6,16,400.0,8242
48982,1,0,3.9,65,75,73,100.0,8242
48983,1,0,4.0,101,22,36,600.0,8242
48984,1,0,4.1,105,22,73,800.0,8242
48986,1,0,3.4,36,6,12,400.0,8242
48988,1,0,3.9,70,75,36,600.0,8242
48989,1,0,3.6,7,22,37,300.0,8242
48990,1,0,3.8,20,75,73,300.0,3283
48991,1,0,3.9,179,6,3,300.0,8242
48992,1,0,3.5,53,6,73,200.0,8242
48993,1,0,3.6,25,75,73,150.0,7588
48994,1,1,3.5,27,22,24,700.0,8242
48995,1,0,3.8,28,75,73,300.0,8242
48996,1,0,3.6,22,6,13,400.0,8242
48997,1,0,4.1,74,6,86,100.0,8242
48998,1,0,3.9,40,22,11,300.0,8242
48999,1,0,4.1,64,6,11,600.0,8242
49000,1,0,3.5,16,75,86,300.0,8242
49001,1,0,3.9,231,75,36,500.0,4657
49002,1,0,3.4,7,6,83,300.0,8242
49003,1,0,3.9,49,6,73,300.0,6304
49004,1,0,2.9,114,6,73,400.0,8242
49005,1,0,3.5,11,75,73,400.0,8242
49006,1,0,3.2,6,6,73,350.0,8242
49007,1,1,3.9,44,75,73,500.0,8242
49008,1,0,3.0,20,75,36,500.0,8242
49009,1,0,3.2,263,75,24,450.0,8242
49010,1,1,4.1,1073,22,25,1200.0,8242
49011,1,0,3.9,115,22,73,600.0,8242
49012,1,1,4.0,822,22,16,700.0,8242
49013,1,0,3.3,8,75,36,500.0,8242
49014,1,0,3.2,10,6,73,800.0,8242
49015,1,0,3.3,6,55,36,300.0,3592
49016,1,0,3.7,35,75,11,400.0,8242
49017,1,0,2.9,26,55,0,400.0,8242
49018,1,0,3.8,31,75,73,300.0,8242
49019,1,0,3.6,11,75,73,100.0,4503
49020,1,0,2.7,82,6,24,800.0,8242
49021,1,0,3.8,215,22,73,200.0,8242
49022,1,0,3.7,21,75,73,450.0,8242
49023,1,0,3.6,19,75,36,600.0,8242
49024,1,0,3.6,44,75,16,600.0,8242
49025,1,0,3.8,20,75,73,400.0,8242
49026,1,0,3.9,171,75,36,500.0,8242
49027,1,0,3.4,11,6,86,200.0,8242
49028,1,0,2.9,166,6,82,250.0,8242
49030,1,0,3.4,15,22,73,200.0,8242
49031,1,0,4.0,72,22,83,200.0,8242
49032,1,0,4.1,172,6,73,450.0,8242
49033,1,0,3.1,142,55,24,450.0,8242
49034,1,0,3.2,7,75,73,250.0,8242
49035,1,0,2.9,77,55,73,400.0,8242
49037,1,0,3.7,25,6,14,250.0,8242
49038,1,0,3.5,16,75,24,550.0,8242
49039,1,0,3.2,205,75,24,500.0,8242
49040,1,0,3.5,55,75,36,600.0,8242
49042,1,0,3.9,41,55,37,150.0,8242
49043,1,0,3.6,8,75,36,300.0,8242
49044,1,0,3.3,296,75,73,400.0,8242
49045,1,0,4.1,273,6,24,800.0,8242
49046,1,0,3.4,17,6,73,400.0,8242
49047,1,0,4.0,201,22,36,800.0,8242
49048,1,0,3.3,9,22,73,300.0,1396
49049,1,0,3.4,6,6,38,300.0,8242
49050,1,0,3.5,6,6,11,200.0,8242
49051,1,0,3.3,9,75,37,300.0,8242
49052,1,1,4.4,898,75,24,1400.0,8242
49053,1,0,3.5,43,75,36,500.0,8242
49054,1,0,3.9,77,6,20,600.0,8242
49055,1,0,3.8,45,22,14,300.0,8242
49056,1,0,4.2,57,75,73,300.0,8242
49057,1,0,3.6,262,6,73,500.0,8242
49058,0,0,3.7,134,6,73,200.0,8242
49059,1,0,3.7,49,6,73,400.0,8242
49060,1,0,3.1,100,75,73,250.0,4386
49061,1,0,3.7,47,6,37,900.0,8242
49062,1,0,3.6,97,75,73,300.0,8242
49063,1,0,3.4,86,6,73,200.0,8242
49064,1,0,3.7,16,75,0,400.0,8242
49066,1,0,3.8,36,75,36,500.0,8242
49068,1,0,3.1,150,75,73,750.0,8242
49069,1,0,3.7,66,75,73,300.0,8242
49070,1,0,3.8,44,22,73,200.0,8242
49071,1,0,4.1,573,22,16,600.0,8242
49072,0,0,4.2,281,75,84,400.0,8242
49073,1,0,4.1,1036,22,24,500.0,8242
49074,1,0,4.0,545,6,73,300.0,8242
49075,1,0,2.8,92,6,73,350.0,8242
49076,1,0,3.7,182,6,73,400.0,8242
49077,1,0,4.1,130,22,37,350.0,8242
49078,1,0,3.8,35,6,36,450.0,8242
49079,1,1,3.8,32,6,24,700.0,8242
49081,1,0,3.6,27,6,73,300.0,8242
49082,1,0,3.1,26,75,73,150.0,8242
49083,1,0,3.5,26,6,24,700.0,8242
49084,1,0,3.1,40,75,73,350.0,8242
49085,1,0,4.0,34,75,16,200.0,1327
49086,1,0,2.9,32,6,24,550.0,8242
49088,1,0,3.0,9,55,73,450.0,8242
49089,1,0,4.1,262,75,24,700.0,8242
49090,1,0,2.9,27,75,16,900.0,8242
49091,1,0,3.6,22,6,73,400.0,8242
49092,1,0,3.8,55,55,73,400.0,8242
49093,1,1,3.7,192,75,24,800.0,8242
49094,1,0,3.8,430,6,24,900.0,8242
49095,1,0,3.7,2192,6,24,750.0,8242
49096,1,0,3.9,172,22,36,400.0,8242
49097,1,0,3.6,136,6,5,600.0,8242
49098,1,0,3.6,11,6,38,300.0,8242
49099,1,0,3.7,833,55,24,700.0,8242
49100,1,0,3.0,137,79,85,650.0,8242
49101,1,0,3.8,179,75,24,1000.0,8242
49102,1,0,4.0,120,22,14,500.0,8242
49103,1,0,3.7,19,75,73,250.0,8242
49104,1,0,3.3,9,75,73,200.0,8242
49105,1,0,4.0,58,6,37,300.0,8242
49106,1,0,3.9,97,22,62,300.0,8242
49107,1,0,3.2,4,75,83,150.0,4687
49108,1,0,3.7,50,6,24,500.0,8242
49109,1,0,3.8,45,75,73,200.0,8242
49111,1,0,3.6,78,75,73,500.0,8242
49112,1,0,3.8,72,6,56,300.0,8242
49113,1,0,2.9,187,6,24,800.0,8242
49114,1,0,3.6,22,75,0,400.0,4508
49115,1,0,3.9,229,75,24,800.0,8242
49116,1,0,3.8,123,55,86,150.0,8242
49118,1,0,2.9,289,6,24,500.0,8242
49120,1,0,4.0,218,6,73,400.0,8242
49121,1,0,3.7,136,75,73,300.0,8242
49122,1,0,3.6,30,6,73,400.0,8242
49124,1,0,3.4,10,75,11,200.0,8242
49125,1,1,4.4,3859,22,26,600.0,8242
49126,1,0,3.3,4,6,24,600.0,8242
49128,1,0,4.1,97,75,36,300.0,5244
49129,1,0,3.7,53,75,36,600.0,8242
49130,1,0,4.0,918,6,24,750.0,8242
49131,1,0,3.0,23,75,24,600.0,8242
49132,1,0,3.8,83,75,0,300.0,8242
49133,1,0,3.3,10,6,24,600.0,8242
49134,1,0,4.0,138,75,16,500.0,8242
49135,1,0,3.6,28,75,0,400.0,8242
49136,1,0,3.2,6,6,36,250.0,8242
49137,1,0,3.6,15,75,11,400.0,8242
49138,0,0,3.9,88,75,73,400.0,8242
49139,1,0,3.7,132,55,24,750.0,8242
49140,1,0,3.2,4,22,86,400.0,8242
49141,1,0,3.3,200,6,73,450.0,8242
49143,1,0,2.8,191,22,24,400.0,8242
49144,0,0,3.0,15,6,73,500.0,8242
49145,1,0,3.3,12,6,73,300.0,8242
49146,1,1,3.8,206,75,24,800.0,8242
49147,1,0,3.3,4,22,73,300.0,8242
49148,1,0,3.7,48,6,37,250.0,8242
49149,1,0,3.6,31,6,25,500.0,8242
49150,0,0,3.7,30,75,73,450.0,8242
49151,1,0,3.0,48,55,73,400.0,8242
49152,1,0,2.7,21,75,82,250.0,8242
49153,1,0,3.9,434,75,36,450.0,8242
49155,1,0,3.6,26,75,0,500.0,3588
49156,1,0,3.3,13,6,73,200.0,8242
49157,1,0,3.7,35,75,13,200.0,8242
49159,0,0,3.3,4,6,24,900.0,8242
49160,1,0,4.3,273,75,0,750.0,8242
49161,1,0,3.8,51,75,24,600.0,8242
49163,1,1,4.3,1499,75,25,1300.0,8242
49164,1,0,3.7,61,22,73,400.0,8242
49166,1,1,4.3,4139,75,25,1400.0,8242
49167,1,1,4.2,1034,6,24,1200.0,8242
49168,1,0,2.3,240,6,24,800.0,8242
49169,1,1,4.2,1060,75,24,1300.0,8242
49170,1,1,4.9,16832,75,63,1600.0,8242
49171,1,1,4.6,1534,6,25,1800.0,8242
49172,1,0,3.1,44,6,24,700.0,8242
49173,1,0,4.2,774,75,24,500.0,8242
49174,1,0,3.9,103,22,37,450.0,8242
49175,1,0,3.5,70,75,73,600.0,8242
49176,1,0,3.3,11,75,73,300.0,8242
49177,1,0,3.6,61,75,24,400.0,3360
49178,1,0,4.0,176,55,73,400.0,8242
49179,1,1,3.8,165,6,24,600.0,8242
49180,1,0,3.7,52,75,73,350.0,8242
49181,1,0,3.7,311,22,24,600.0,8242
49182,1,1,4.4,1476,75,65,1500.0,8242
49183,1,0,3.6,489,22,19,700.0,8242
49184,1,0,4.3,901,75,73,600.0,8242
49185,1,0,4.1,446,22,16,800.0,8242
49186,1,0,3.8,30,22,86,600.0,8242
49187,0,1,4.3,1764,75,65,1500.0,8242
49188,1,0,3.1,16,75,0,500.0,8242
49190,1,0,3.9,373,6,24,600.0,8242
49191,1,0,4.2,51,6,73,250.0,8242
49192,1,0,3.6,8,75,86,800.0,8242
49193,1,0,3.5,6,6,11,200.0,8242
49194,1,1,4.4,3133,55,25,1500.0,8242
49195,1,0,4.0,672,22,24,800.0,8242
49196,1,0,3.1,85,75,73,400.0,8242
49197,1,0,3.3,16,6,73,250.0,8242
49198,0,0,3.8,116,6,73,700.0,8242
49199,1,0,4.0,411,22,24,850.0,8242
49200,1,0,3.6,22,75,73,300.0,8242
49201,1,0,3.7,162,75,24,500.0,8242
49202,1,0,3.5,22,75,56,300.0,8242
49203,1,0,4.3,588,6,24,1800.0,8242
49204,1,0,3.9,43,75,37,450.0,8242
49205,1,0,3.3,11,55,73,300.0,8242
49206,1,0,3.8,46,75,73,400.0,8242
49207,1,0,2.9,19,22,73,400.0,8242
49208,1,0,2.4,438,22,24,1000.0,8242
49209,1,0,3.6,32,55,24,450.0,8242
49211,1,0,3.4,20,75,36,350.0,8242
49212,1,1,4.1,1696,6,25,1100.0,8242
49213,1,0,4.3,591,75,40,500.0,8242
49214,1,1,4.1,491,75,24,900.0,8242
49215,1,0,2.9,7,55,73,600.0,8242
49216,1,1,4.3,733,75,24,1500.0,8242
49217,0,0,4.1,317,75,24,600.0,8242
49218,0,0,4.0,19,75,16,700.0,8242
49219,1,0,3.0,321,75,73,500.0,8242
49220,1,1,4.0,577,22,24,1000.0,8242
49221,1,0,3.7,21,6,73,600.0,8242
49222,1,0,3.7,25,6,50,300.0,8242
49223,1,0,3.5,13,6,24,600.0,8242
49224,1,0,3.6,18,75,73,500.0,8242
49226,0,0,3.6,15,75,36,250.0,8242
49227,1,0,3.7,18,55,73,300.0,8242
49228,1,0,3.3,18,79,36,500.0,8242
49229,1,0,3.4,9,75,73,300.0,8242
49230,1,0,3.5,12,75,73,500.0,8242
49231,1,0,3.2,4,6,73,300.0,8242
49232,1,0,3.5,43,75,36,450.0,8242
49233,0,1,4.6,142,75,24,1500.0,8242
49234,1,0,3.9,234,22,37,500.0,8242
49235,1,0,3.1,35,6,24,550.0,8242
49236,1,0,2.6,156,75,24,700.0,8242
49237,1,0,3.4,61,75,73,250.0,8242
49238,1,0,2.8,98,6,24,500.0,8242
49239,1,0,3.1,32,6,73,350.0,8242
49240,1,1,4.0,348,6,16,1000.0,8242
49241,1,0,3.6,116,75,24,700.0,8242
49242,1,0,3.1,117,75,24,550.0,8242
49243,0,0,4.2,1385,22,25,1100.0,8242
49244,0,0,3.0,24,75,73,400.0,8242
49245,1,0,2.9,30,55,36,500.0,8242
49246,0,0,4.0,248,6,24,1200.0,8242
49247,1,0,3.2,44,75,73,600.0,8242
49248,1,0,3.8,380,6,36,600.0,8242
49249,1,0,3.8,70,75,73,500.0,8242
49250,1,1,3.9,406,6,6,1500.0,8242
49251,0,0,3.0,25,75,73,500.0,8242
49252,0,0,3.4,7,75,36,400.0,8242
49253,0,0,3.5,12,6,24,600.0,8242
49254,1,1,4.2,345,55,24,1700.0,8242
49255,0,0,3.5,54,75,7,900.0,8242
49256,1,0,3.1,8,75,73,500.0,8242
49257,1,0,3.3,215,75,24,600.0,8242
49258,1,0,3.7,36,22,75,250.0,8242
49259,1,0,3.3,26,55,73,350.0,8242
49260,1,0,3.2,127,6,73,400.0,8242
49261,1,1,4.1,332,75,30,1200.0,8242
49262,1,0,4.1,251,75,24,800.0,8242
49263,1,0,3.9,1252,22,25,1400.0,8242
49264,1,1,4.4,2232,6,7,1400.0,8242
49266,1,0,4.3,160,75,16,800.0,8242
49267,0,0,3.7,27,75,73,350.0,8242
49268,1,0,2.9,242,75,73,300.0,8242
49269,1,0,3.7,48,6,56,400.0,8242
49270,1,1,4.2,7330,75,67,1400.0,8242
49271,1,0,3.2,5,75,73,200.0,7555
49273,1,0,4.2,858,6,30,1700.0,8242
49274,1,0,3.9,342,22,73,500.0,8242
49275,0,1,4.0,3056,6,24,1000.0,8242
49276,1,0,3.3,56,6,73,600.0,8242
49277,0,0,3.1,16,88,73,300.0,8242
49278,1,0,3.3,11,75,24,600.0,8242
49281,1,0,3.6,13,55,24,700.0,8242
49282,1,0,3.8,37,6,36,400.0,8242
49283,1,0,3.8,32,22,24,750.0,8242
49285,1,1,4.0,977,75,68,1500.0,8242
49286,0,1,4.0,120,75,24,1000.0,8242
49287,1,0,3.4,14,6,73,150.0,8242
49289,0,0,3.7,29,75,73,300.0,8242
49290,1,0,3.3,9,75,36,200.0,2622
49291,1,0,3.7,66,6,24,550.0,8242
49292,1,0,3.4,9,6,73,150.0,8242
49293,1,0,3.8,33,6,73,300.0,8242
49294,1,0,3.8,111,75,85,200.0,8242
49296,1,0,3.5,19,75,24,600.0,8242
49297,0,0,3.6,18,75,73,250.0,8242
49298,1,0,3.0,8,75,73,400.0,8242
49299,1,0,2.6,43,6,24,550.0,8242
49300,0,0,3.6,94,55,16,700.0,8242
49301,1,0,3.6,10,75,73,300.0,1740
49302,1,0,3.9,20,75,37,300.0,8242
49303,1,0,3.0,19,6,16,500.0,3832
49305,1,0,3.6,76,6,86,300.0,8242
49306,1,0,3.3,38,40,36,400.0,8242
49307,1,0,3.6,10,75,73,300.0,8242
49308,1,0,3.3,18,22,73,400.0,8242
49309,1,0,3.2,136,75,73,400.0,8242
49310,0,0,3.5,14,75,73,400.0,8242
49311,1,0,3.9,149,22,37,500.0,8242
49312,0,0,2.7,344,75,24,600.0,8242
49313,1,0,3.8,30,22,35,300.0,8242
49314,1,0,3.1,10,6,24,550.0,8242
49315,1,0,3.7,512,40,36,500.0,8242
49316,1,0,3.7,31,75,24,600.0,8242
49317,0,0,3.0,197,75,24,700.0,8242
49319,0,0,3.4,17,75,24,750.0,8242
49320,0,0,3.0,23,55,73,350.0,8242
49321,1,0,3.5,358,6,36,500.0,4931
49322,0,0,3.6,30,6,73,250.0,8242
49323,1,1,3.7,37,6,24,1500.0,8242
49324,1,0,3.7,32,75,0,400.0,1201
49327,1,0,3.0,106,6,73,500.0,8242
49328,0,0,3.5,38,75,24,500.0,8242
49329,0,0,3.7,19,19,24,600.0,8242
49330,1,0,3.6,20,75,86,200.0,7919
49333,0,0,3.2,4,75,73,200.0,8242
49336,1,0,3.8,36,75,36,400.0,8242
49337,1,0,4.2,510,75,16,800.0,8242
49338,0,0,3.3,4,75,86,1400.0,8242
49339,0,0,3.9,179,75,37,300.0,8242
49341,0,0,3.2,4,75,73,150.0,8242
49344,0,0,3.9,51,75,86,400.0,8242
49345,0,0,3.6,11,75,0,300.0,8242
49347,1,0,3.5,436,40,36,500.0,8242
49348,0,0,3.4,10,75,73,300.0,8242
49351,0,0,3.7,25,75,0,600.0,8242
49352,0,0,3.3,4,75,24,500.0,8242
49365,0,1,3.6,33,75,24,650.0,8242
49366,1,0,3.4,14,55,73,200.0,8242
49367,0,0,3.5,68,75,73,250.0,8242
49372,0,0,3.1,5,75,73,500.0,8242
49374,0,0,3.2,4,75,36,500.0,8242
49376,0,0,3.4,11,75,86,400.0,8242
49377,0,0,3.1,41,75,24,600.0,8242
49378,0,0,3.3,4,75,11,200.0,8242
49380,0,0,3.2,4,75,36,300.0,8242
49382,0,0,2.8,110,75,24,800.0,8242
49384,1,0,3.1,11,6,86,600.0,8242
49387,1,0,3.8,37,6,16,650.0,8242
49390,1,1,3.9,228,55,24,750.0,8242
49391,1,0,3.9,354,75,36,500.0,8242
49392,1,0,3.1,7,7,73,500.0,8242
49393,0,0,3.2,4,75,73,300.0,8242
49394,0,0,2.5,52,6,86,600.0,8242
49395,1,0,3.2,9,6,24,600.0,1781
49396,1,0,3.8,81,6,73,300.0,8242
49397,0,0,3.8,29,75,73,400.0,8242
49398,1,0,3.4,105,22,24,700.0,8242
49399,1,0,3.4,11,75,86,350.0,5667
49401,1,0,4.2,30,22,36,500.0,8242
49404,0,0,4.0,223,6,24,400.0,8242
49406,0,0,4.1,90,6,37,200.0,8242
49409,0,0,2.3,132,6,24,800.0,8242
49410,0,0,2.8,43,6,73,500.0,8242
49411,0,0,3.5,95,6,24,700.0,8242
49412,0,0,3.5,13,6,24,700.0,8242
49414,0,0,3.4,7,6,73,200.0,8242
49415,0,0,2.1,338,6,24,450.0,8242
49416,0,0,2.7,53,6,86,600.0,8242
49420,0,0,3.8,63,6,36,150.0,8242
49422,0,0,3.2,6,6,73,500.0,8242
49423,0,0,3.3,5,6,36,600.0,8242
49425,1,0,3.0,39,55,36,400.0,8242
49426,0,0,3.2,4,6,86,500.0,8242
49427,0,0,3.0,155,6,24,800.0,8242
49428,0,0,3.0,26,6,73,400.0,8242
49435,0,0,3.2,59,6,24,550.0,8242
49437,0,0,3.3,7,55,50,400.0,8242
49439,1,0,3.3,7,6,73,400.0,8242
49440,1,0,3.8,117,75,86,600.0,8242
49441,0,0,3.8,14,22,73,250.0,8242
49442,0,0,3.2,41,75,24,550.0,8242
49444,1,0,3.6,5,75,36,600.0,8242
49445,1,0,3.5,11,75,86,400.0,8242
49448,1,0,3.7,11,6,24,900.0,8242
49449,1,0,3.0,12,6,24,500.0,3065
49450,0,0,3.5,134,75,73,300.0,8242
49451,1,0,3.3,19,75,73,600.0,8242
49453,1,0,4.1,111,6,37,600.0,8242
49454,0,0,2.8,23,75,86,400.0,8242
49457,0,0,3.6,123,22,73,300.0,8242
49458,1,0,4.0,92,22,37,100.0,8242
49459,1,0,3.7,23,75,5,300.0,8242
49460,1,0,3.3,12,6,36,300.0,1827
49461,1,0,3.2,7,55,73,250.0,8242
49462,0,0,3.7,40,22,73,150.0,8242
49463,0,0,3.8,24,6,36,200.0,8242
49464,0,0,3.8,373,6,24,600.0,8242
49465,0,0,3.7,21,6,0,500.0,8242
49469,0,0,3.9,23,88,73,200.0,8242
49470,0,0,2.7,39,6,50,330.0,8242
49472,0,0,3.7,128,6,5,600.0,8242
49473,0,0,3.4,12,6,11,150.0,8242
49475,0,0,3.6,337,6,24,600.0,8242
49476,0,0,3.7,23,6,43,200.0,8242
49477,0,0,3.3,8,6,62,300.0,8242
49478,0,0,3.7,33,6,73,100.0,8242
49479,0,0,3.5,28,6,24,700.0,8242
49480,0,0,3.6,27,6,86,300.0,8242
49481,0,0,3.8,33,55,38,800.0,8242
49489,0,0,3.0,6,6,50,300.0,8242
49498,0,0,3.6,15,79,36,300.0,8242
49499,0,0,3.7,24,6,73,200.0,8242
49500,0,0,3.3,8,6,86,300.0,8242
49501,0,0,3.3,6,6,54,500.0,8242
49502,0,0,3.0,21,6,73,150.0,8242
49503,0,0,3.3,8,6,62,350.0,8242
49506,0,0,3.8,21,6,86,350.0,8242
49507,0,0,3.0,79,6,73,400.0,8242
49509,0,0,3.5,10,6,24,600.0,8242
49510,0,0,3.1,5,6,36,700.0,8242
49511,0,0,3.4,7,6,73,200.0,8242
49513,0,0,3.1,9,6,73,300.0,8242
49514,0,0,3.0,13,6,73,400.0,8242
49515,0,0,2.8,117,6,50,400.0,8242
49517,0,0,3.1,5,6,73,400.0,8242
49521,0,0,3.2,6,6,54,400.0,8242
49523,0,0,3.5,7,6,73,200.0,8242
49528,0,0,3.3,20,75,73,200.0,8242
49529,1,0,3.1,9,22,86,500.0,8242
49530,1,0,2.8,23,6,24,800.0,8242
49531,1,0,3.1,20,6,73,300.0,6446
49538,1,0,3.3,10,75,73,350.0,8242
49539,1,0,3.7,40,22,13,300.0,8242
49540,1,0,3.9,58,75,37,400.0,696
49541,1,0,4.3,591,75,40,500.0,8242
49542,0,0,4.2,281,75,84,400.0,8242
49543,1,0,4.3,273,75,0,750.0,2994
49544,1,0,3.9,66,75,20,600.0,8242
49545,0,0,4.3,393,75,37,200.0,8242
49546,1,0,4.0,138,75,16,500.0,2295
49547,1,0,3.6,28,75,0,400.0,3420
49548,1,0,3.9,43,75,37,450.0,8242
49549,1,0,3.8,33,75,37,200.0,807
49550,1,0,3.7,16,75,0,400.0,2705
49551,1,0,3.4,11,75,86,350.0,5667
49552,1,0,3.8,83,75,0,300.0,2825
49553,1,0,3.6,26,75,0,500.0,3588
49554,0,0,3.7,48,75,37,200.0,8242
49555,0,0,3.5,10,75,37,400.0,8242
49556,1,0,4.2,510,75,16,800.0,8242
49557,0,0,3.9,179,75,37,300.0,8242
49558,1,0,3.8,36,75,36,500.0,2630
49559,1,0,3.6,15,75,11,400.0,6509
49560,1,0,4.0,88,75,37,400.0,478
49561,1,0,3.7,70,75,84,400.0,4684
49562,1,0,3.2,4,75,83,150.0,4687
49563,1,0,2.9,30,75,5,450.0,3470
49564,1,0,3.9,20,75,37,300.0,5019
49565,1,0,3.7,35,75,13,200.0,3263
49566,1,0,3.7,23,75,5,300.0,8242
49568,1,0,3.6,22,75,0,400.0,4508
49569,1,0,3.1,13,75,16,900.0,7064
49572,1,0,2.7,21,75,82,250.0,4696
49573,1,0,3.1,16,75,0,500.0,1192
49574,1,0,3.7,32,75,0,400.0,1201
49575,1,0,3.4,33,75,37,150.0,8242
49576,1,0,3.3,9,75,37,300.0,5282
49577,0,0,3.6,23,75,11,300.0,8242
49579,0,0,3.2,4,75,39,200.0,8242
49581,0,0,3.3,4,75,86,1400.0,8242
49582,0,0,3.9,75,75,37,350.0,8242
49583,0,0,3.6,11,75,0,300.0,8242
49584,0,0,3.2,4,75,37,300.0,8242
49585,0,0,3.7,25,75,0,600.0,8242
49586,0,0,3.4,6,75,37,200.0,8242
49590,1,0,3.9,106,75,13,400.0,4183
49591,1,0,3.9,96,75,0,500.0,6481
49593,1,0,4.2,506,6,3,500.0,6187
49594,1,0,3.9,179,6,3,300.0,3460
49595,1,0,3.4,6,6,38,300.0,3461
49596,0,0,4.1,90,6,37,200.0,8242
49597,1,0,3.9,1246,6,24,500.0,4205
49598,0,0,3.7,21,6,0,500.0,8242
49599,1,0,3.8,37,6,16,650.0,7984
49600,1,0,2.9,166,6,82,250.0,6062
49601,1,0,3.9,78,6,3,500.0,3149
49603,1,0,4.1,111,6,37,600.0,8242
49605,1,0,3.6,11,6,38,300.0,938
49606,0,0,3.7,128,6,5,600.0,8242
49607,1,0,3.7,47,6,37,900.0,6626
49608,0,0,3.4,12,6,11,150.0,8242
49610,0,0,3.5,7,6,37,300.0,8242
49611,0,0,3.7,23,6,43,200.0,8242
49612,1,0,3.8,72,6,56,300.0,1287
49613,0,0,3.8,33,55,38,800.0,8242
49614,1,0,3.7,25,6,50,300.0,2591
49615,0,0,3.7,15,6,56,250.0,8242
49620,0,0,3.2,4,6,84,200.0,8242
49621,0,0,3.3,10,6,11,200.0,8242
49623,1,0,3.8,37,6,36,400.0,8242
49624,1,1,4.3,4139,75,25,1400.0,8242
49625,0,1,4.3,1764,75,65,1500.0,8242
49626,1,1,4.4,1476,75,65,1500.0,2408
49627,1,1,4.9,16832,75,63,1600.0,8242
49628,1,1,4.2,7330,75,67,1400.0,8242
49629,1,0,4.6,1324,75,7,1500.0,2484
49630,0,1,4.4,1558,75,68,1900.0,8242
49631,0,1,4.7,1018,75,24,1600.0,8242
49632,0,1,4.5,2878,75,67,1400.0,8242
49633,1,1,4.3,1499,75,25,1300.0,8242
49634,1,1,4.2,1060,75,24,1300.0,4972
49635,0,1,4.5,200,75,7,1800.0,8242
49636,1,1,4.4,898,75,24,1400.0,3400
49637,0,0,4.1,317,75,24,600.0,8242
49638,0,0,3.9,1228,75,24,1100.0,8242
49639,1,1,4.3,733,75,24,1500.0,8240
49640,1,1,4.0,977,75,68,1500.0,1895
49641,0,1,4.6,142,75,24,1500.0,8242
49642,0,1,4.2,249,75,46,2000.0,8242
49643,1,0,4.3,901,75,73,600.0,8242
49644,1,1,4.4,139,75,24,700.0,5285
49645,1,0,4.1,262,75,24,700.0,6424
49646,1,0,3.9,229,75,24,800.0,4215
49647,1,0,4.3,160,75,16,800.0,8242
49648,1,0,4.2,774,75,24,500.0,6624
49649,0,0,4.2,252,75,73,500.0,8242
49650,1,0,3.8,355,75,24,850.0,7783
49651,1,0,2.9,833,75,24,800.0,2251
49652,1,1,4.1,332,75,30,1200.0,8242
49653,1,1,4.1,491,75,24,900.0,7043
49654,1,0,3.6,116,75,24,700.0,1351
49655,1,1,3.8,206,75,24,800.0,5995
